,Unnamed: 0,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_group_cleansed,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,cleaning_fee,guests_included,extra_people,maximum_nights,availability_90,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,first_review_since_host,last_review_month,host_active_days,Wireless_Internet,Heating,Kitchen,Smoke_Detector,Essentials,Dryer,Washer,Shampoo,TV,Carbon_Monoxide_Detector,Fire_Extinguisher,Free_Parking_on_Premises,Family/Kid_Friendly,First_Aid_Kit,Cable_TV,Indoor_Fireplace,Pets_live_on_this_property,Hangers,Elevator_in_Building,Hair_Dryer,Laptop_Friendly_Workspace,Iron,Safety_Card,Air_Conditioning,24-Hour_Check-in,Buzzer/Wireless_Intercom,Pets_Allowed,Gym,yield
1917,1917,within an hour,100%,0.0,1.0,1.0,Interbay,1.0,Other,Private room,1,1.0,1.0,1.0,20.0,1,0.0,16,90,80-94/100,9/10,9/10,0-8/10,9/10,0-8/10,10/10,0.0,strict,1.0,1.0,2,1-2 years,1+ year,1149.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3
1918,1918,within a day,100%,0.0,1.0,1.0,Interbay,1.0,Apartment,Private room,2,1.0,1.0,1.0,0.0,1,0.0,3,90,0-79/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,flexible,0.0,0.0,1,2-3 years,2-8 weeks,951.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50.0
1919,1919,within an hour,90-99%,1.0,1.0,1.0,Interbay,1.0,Apartment,Entire home/apt,4,1.0,1.0,1.0,40.0,2,0.0,90,61,95-100/100,10/10,10/10,10/10,10/10,9/10,9/10,0.0,strict,1.0,1.0,6,2-3 years,0-2 weeks,1047.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,615.0
1920,1920,within an hour,100%,0.0,1.0,1.0,Interbay,1.0,House,Entire home/apt,4,1.0,2.0,2.0,75.0,2,15.0,1125,90,80-94/100,9/10,9/10,10/10,9/10,0-8/10,9/10,0.0,strict,0.0,0.0,1,2-3 years,2-6 months,1497.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0
1921,1921,within a day,100%,0.0,1.0,1.0,Interbay,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,0.0,1,0.0,1125,89,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,moderate,0.0,0.0,1,no reviews,no reviews,290.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1922,1922,within a few hours,90-99%,0.0,1.0,1.0,Other neighborhoods,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,0.0,1,0.0,1125,56,80-94/100,9/10,9/10,9/10,9/10,0-8/10,9/10,0.0,strict,0.0,0.0,6,6-12 months,2-8 weeks,966.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,453.0
1923,1923,within an hour,100%,0.0,1.0,0.0,Other neighborhoods,0.0,Apartment,Shared room,4,1.0,1.0,1.0,0.0,1,15.0,2,70,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,1,no reviews,no reviews,101.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,1924,unknown,unknown,0.0,1.0,1.0,Other neighborhoods,1.0,Other,Entire home/apt,4,0.0,0.0,2.0,0.0,1,0.0,1125,0,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,strict,0.0,0.0,1,no reviews,no reviews,116.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,1925,within a day,100%,0.0,1.0,1.0,Other neighborhoods,1.0,Apartment,Entire home/apt,4,1.0,2.0,3.0,0.0,3,40.0,1125,90,80-94/100,10/10,10/10,10/10,10/10,9/10,10/10,0.0,moderate,0.0,0.0,1,2-3 years,6-12 months,1335.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.2
1926,1926,within a few hours,100%,0.0,1.0,0.0,Other neighborhoods,1.0,Other,Private room,4,2.5,1.0,2.0,0.0,3,0.0,1125,85,80-94/100,9/10,9/10,10/10,10/10,0-8/10,9/10,0.0,flexible,0.0,0.0,1,0-6 months,2-8 weeks,882.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0
1927,1927,within an hour,100%,1.0,1.0,1.0,Beacon Hill,1.0,House,Entire home/apt,2,1.0,1.0,1.0,30.0,1,0.0,7,53,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0.0,moderate,0.0,0.0,1,1-2 years,0-2 weeks,653.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,965.25
1928,1928,within an hour,100%,1.0,1.0,1.0,Beacon Hill,1.0,House,Private room,2,1.0,1.0,1.0,0.0,1,20.0,1125,90,80-94/100,10/10,10/10,10/10,10/10,0-8/10,9/10,1.0,strict,0.0,0.0,2,0-6 months,0-2 weeks,546.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.55
1929,1929,within an hour,90-99%,0.0,1.0,1.0,Beacon Hill,0.0,House,Private room,4,1.0,1.0,2.0,0.0,1,0.0,1125,84,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0.0,moderate,0.0,0.0,5,6-12 months,0-2 weeks,499.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.4
1930,1930,within an hour,90-99%,0.0,1.0,1.0,Beacon Hill,0.0,House,Private room,2,1.0,1.0,1.0,0.0,1,0.0,1125,87,80-94/100,10/10,9/10,9/10,9/10,9/10,9/10,0.0,moderate,0.0,0.0,5,6-12 months,2-8 weeks,499.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,450.0
1931,1931,within a day,50-89%,0.0,1.0,1.0,Beacon Hill,1.0,House,Entire home/apt,4,1.0,1.0,2.0,0.0,2,15.0,365,62,95-100/100,10/10,10/10,10/10,10/10,9/10,9/10,0.0,strict,1.0,1.0,1,0-6 months,2-6 months,1989.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0
1932,1932,within an hour,100%,0.0,1.0,1.0,Beacon Hill,0.0,House,Private room,1,2.0,1.0,1.0,10.0,0,0.0,1125,64,80-94/100,10/10,10/10,10/10,10/10,9/10,9/10,0.0,moderate,0.0,0.0,5,1-2 years,0-2 weeks,588.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.55
1933,1933,within an hour,100%,0.0,1.0,1.0,Beacon Hill,1.0,House,Private room,2,2.0,1.0,1.0,10.0,1,0.0,1125,87,80-94/100,10/10,9/10,10/10,9/10,9/10,9/10,0.0,moderate,0.0,0.0,5,0-6 months,2-8 weeks,588.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.4000000000001
1934,1934,within an hour,100%,0.0,1.0,1.0,Beacon Hill,0.0,House,Private room,1,2.0,1.0,1.0,10.0,0,0.0,1125,65,80-94/100,10/10,10/10,10/10,9/10,9/10,10/10,0.0,moderate,0.0,0.0,5,1-2 years,0-2 weeks,588.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.85
1935,1935,within an hour,100%,0.0,1.0,1.0,Beacon Hill,1.0,House,Private room,1,1.0,1.0,1.0,0.0,1,0.0,1125,24,80-94/100,10/10,10/10,10/10,10/10,9/10,10/10,0.0,moderate,0.0,0.0,2,6-12 months,0-2 weeks,684.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.2
1936,1936,within an hour,100%,0.0,1.0,1.0,Beacon Hill,1.0,House,Entire home/apt,2,1.0,1.0,1.0,15.0,2,5.0,1125,61,80-94/100,9/10,9/10,9/10,10/10,0-8/10,9/10,0.0,moderate,0.0,0.0,1,2-3 years,2-8 weeks,1574.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.16
1937,1937,within a day,100%,0.0,1.0,1.0,Beacon Hill,1.0,House,Entire home/apt,6,2.5,3.0,3.0,125.0,1,0.0,1125,4,80-94/100,9/10,10/10,10/10,10/10,0-8/10,10/10,0.0,strict,0.0,0.0,1,0-6 months,0-2 weeks,293.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.2
1938,1938,within an hour,100%,0.0,1.0,1.0,Beacon Hill,1.0,Other,Entire home/apt,2,1.0,1.0,1.0,0.0,1,0.0,90,62,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1.0,flexible,0.0,0.0,1,0-6 months,0-2 weeks,147.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1176.4
1939,1939,within an hour,90-99%,0.0,1.0,1.0,Beacon Hill,0.0,House,Private room,1,1.0,1.0,1.0,0.0,1,0.0,1125,82,80-94/100,10/10,10/10,9/10,9/10,9/10,9/10,0.0,moderate,0.0,0.0,5,0-6 months,2-6 months,499.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.6
1940,1940,within a few hours,100%,0.0,1.0,0.0,Beacon Hill,1.0,House,Entire home/apt,3,2.5,2.0,2.0,75.0,2,10.0,1125,83,80-94/100,10/10,10/10,10/10,9/10,0-8/10,9/10,0.0,flexible,0.0,0.0,1,1-2 years,2-8 weeks,909.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.76
1941,1941,within an hour,100%,0.0,1.0,1.0,Beacon Hill,1.0,House,Entire home/apt,10,2.0,4.0,7.0,175.0,6,25.0,365,9,80-94/100,10/10,9/10,10/10,10/10,9/10,10/10,1.0,moderate,1.0,1.0,1,0-6 months,0-2 weeks,1329.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,634.5
1942,1942,within an hour,100%,0.0,1.0,1.0,Beacon Hill,0.0,House,Private room,2,2.0,1.0,1.0,10.0,0,0.0,1125,82,80-94/100,9/10,10/10,10/10,9/10,9/10,9/10,0.0,moderate,0.0,0.0,5,1-2 years,0-2 weeks,588.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.55
1943,1943,within a day,100%,0.0,1.0,1.0,Beacon Hill,1.0,House,Entire home/apt,2,1.0,1.0,1.0,60.0,1,25.0,1125,90,80-94/100,10/10,10/10,10/10,10/10,9/10,10/10,0.0,flexible,0.0,0.0,1,0-6 months,2-6 months,194.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0
1944,1944,within an hour,90-99%,0.0,1.0,1.0,Beacon Hill,0.0,House,Private room,1,1.0,1.0,1.0,0.0,1,0.0,100,86,80-94/100,9/10,10/10,9/10,9/10,9/10,10/10,0.0,moderate,0.0,0.0,5,6-12 months,2-6 months,499.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.64
1945,1945,within an hour,100%,1.0,1.0,1.0,Beacon Hill,1.0,Other,Entire home/apt,2,1.0,1.0,1.0,0.0,1,0.0,30,90,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,strict,0.0,0.0,1,0-6 months,2-6 months,1712.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.72
1946,1946,within a day,50-89%,0.0,1.0,0.0,Beacon Hill,1.0,House,Private room,2,1.0,1.0,1.0,0.0,1,0.0,5,90,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,flexible,0.0,0.0,1,0-6 months,2-6 months,124.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
1947,1947,within a day,100%,1.0,1.0,1.0,Beacon Hill,1.0,Apartment,Entire home/apt,6,1.0,3.0,3.0,0.0,4,15.0,1125,68,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0.0,moderate,0.0,0.0,1,2-3 years,2-8 weeks,1247.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,893.8
1948,1948,within a few hours,90-99%,0.0,1.0,1.0,Beacon Hill,1.0,House,Entire home/apt,6,1.0,2.0,3.0,100.0,1,0.0,90,62,80-94/100,9/10,9/10,9/10,9/10,9/10,9/10,1.0,strict,0.0,0.0,8,2-3 years,2-6 months,1036.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,555.21
1949,1949,within an hour,100%,0.0,1.0,0.0,Beacon Hill,1.0,Other,Entire home/apt,4,1.0,1.0,2.0,50.0,1,0.0,1125,78,80-94/100,10/10,10/10,10/10,10/10,10/10,10/10,1.0,moderate,0.0,0.0,1,0-6 months,2-8 weeks,252.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0
1950,1950,within an hour,100%,0.0,1.0,1.0,Beacon Hill,1.0,House,Private room,2,1.0,1.0,2.0,15.0,1,10.0,1125,85,80-94/100,9/10,10/10,10/10,10/10,9/10,9/10,0.0,moderate,0.0,0.0,2,0-6 months,0-2 weeks,684.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,176.4
1951,1951,within an hour,100%,0.0,1.0,0.0,Beacon Hill,1.0,House,Private room,2,1.0,1.0,1.0,25.0,2,0.0,1125,89,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,1-2 years,2-8 weeks,527.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39.2
1952,1952,within a day,100%,0.0,1.0,1.0,Beacon Hill,1.0,House,Private room,1,1.0,1.0,1.0,0.0,1,0.0,1125,90,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,1,no reviews,no reviews,194.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1953,1953,within an hour,100%,0.0,1.0,1.0,Beacon Hill,1.0,Apartment,Entire home/apt,2,1.0,0.0,1.0,0.0,1,20.0,1125,74,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0.0,strict,0.0,0.0,1,2-3 years,0-2 weeks,1287.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,643.5
1954,1954,within an hour,90-99%,0.0,1.0,1.0,Beacon Hill,0.0,House,Private room,2,1.0,1.0,1.0,0.0,1,0.0,1125,65,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,moderate,0.0,0.0,5,no reviews,no reviews,499.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1955,1955,within a few hours,100%,1.0,1.0,1.0,Beacon Hill,1.0,House,Entire home/apt,2,1.0,1.0,1.0,20.0,1,0.0,1125,0,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0.0,moderate,0.0,0.0,1,1-2 years,0-2 weeks,600.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.82
1956,1956,within a few hours,100%,0.0,1.0,1.0,Beacon Hill,1.0,Other,Private room,2,3.0,1.0,1.0,10.0,1,10.0,60,33,80-94/100,9/10,9/10,9/10,9/10,9/10,9/10,0.0,moderate,1.0,1.0,5,2-3 years,2-8 weeks,2339.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,243.1
1957,1957,within a few hours,50-89%,0.0,1.0,0.0,Beacon Hill,1.0,House,Private room,2,1.0,1.0,1.0,0.0,1,0.0,1125,5,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,1,no reviews,no reviews,59.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958,1958,within a day,100%,0.0,1.0,1.0,Beacon Hill,1.0,House,Private room,2,1.0,1.0,1.0,15.0,1,0.0,1125,90,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,moderate,0.0,0.0,2,no reviews,no reviews,30.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,1959,within a few hours,100%,0.0,1.0,1.0,Beacon Hill,1.0,House,Entire home/apt,2,1.0,1.0,1.0,10.0,1,15.0,1125,76,80-94/100,10/10,9/10,10/10,10/10,0-8/10,9/10,1.0,moderate,0.0,0.0,1,0-6 months,0-2 weeks,45.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,180.0
1960,1960,within a few hours,90-99%,0.0,1.0,1.0,Beacon Hill,1.0,House,Entire home/apt,8,1.0,3.0,3.0,100.0,7,40.0,90,76,80-94/100,9/10,9/10,10/10,10/10,0-8/10,9/10,0.0,strict,0.0,0.0,8,6-12 months,0-2 weeks,1036.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,362.25
1961,1961,within an hour,100%,0.0,1.0,1.0,Other neighborhoods,1.0,House,Private room,4,1.0,1.0,1.0,0.0,1,0.0,1125,90,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,2,no reviews,no reviews,1261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,1962,within a few hours,100%,0.0,1.0,0.0,Other neighborhoods,1.0,House,Private room,5,1.0,1.0,2.0,0.0,2,20.0,7,90,80-94/100,9/10,9/10,10/10,9/10,9/10,9/10,0.0,moderate,0.0,0.0,1,0-6 months,2-6 months,1085.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,350.4
1963,1963,within a few hours,100%,0.0,1.0,0.0,Other neighborhoods,1.0,House,Entire home/apt,2,1.0,0.0,1.0,50.0,0,0.0,1125,20,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0.0,moderate,0.0,0.0,1,0-6 months,2-8 weeks,96.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,292.4
1964,1964,unknown,unknown,0.0,1.0,1.0,Other neighborhoods,0.0,House,Entire home/apt,6,2.0,3.0,4.0,160.0,1,0.0,1125,0,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,strict,0.0,0.0,1,1-2 years,2-6 months,832.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,268.75
1965,1965,within an hour,100%,0.0,1.0,0.0,Other neighborhoods,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,0.0,1,0.0,1125,4,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1.0,flexible,0.0,0.0,1,no reviews,no reviews,40.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1966,1966,within a few hours,50-89%,0.0,1.0,0.0,Other neighborhoods,1.0,Apartment,Entire home/apt,6,1.0,2.0,3.0,30.0,1,0.0,365,82,80-94/100,9/10,9/10,9/10,9/10,0-8/10,9/10,0.0,strict,0.0,0.0,1,no reviews,2-8 weeks,677.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.65
1967,1967,within a few hours,100%,0.0,1.0,1.0,Other neighborhoods,1.0,House,Entire home/apt,2,1.0,0.0,1.0,50.0,1,0.0,1125,90,80-94/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,flexible,0.0,0.0,1,2-3 years,2-6 months,971.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6
1968,1968,within a few hours,100%,0.0,1.0,1.0,Other neighborhoods,1.0,Apartment,Entire home/apt,6,1.0,2.0,3.0,99.0,4,20.0,1125,90,80-94/100,10/10,10/10,10/10,10/10,10/10,9/10,0.0,moderate,0.0,0.0,1,6-12 months,2-6 months,375.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.5
