,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_group_cleansed,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,weekly_price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_90,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,first_review_since_host,last_review_month,host_active_days,Wireless_Internet,Heating,Kitchen,Smoke_Detector,Essentials,Dryer,Washer,Internet,Shampoo,TV,Carbon_Monoxide_Detector,Fire_Extinguisher,Free_Parking_on_Premises,Family/Kid_Friendly,First_Aid_Kit,Cable_TV,Indoor_Fireplace,Pets_live_on_this_property,Hangers,Elevator_in_Building,Hair_Dryer,Laptop_Friendly_Workspace,Iron,Safety_Card,Air_Conditioning,24-Hour_Check-in,Buzzer/Wireless_Intercom,Pets_Allowed,Gym,yield
589,11587678,2014-01-23,within a few hours,50-89%,1.0,1.0,1.0,Central Area,98122,47.61894867801814,-122.2983498260121,1.0,House,Private room,2,1.0,1.0,1.0,129.0,$405.00,29.0,2,29.0,1,7,90,2014-12-27,2015-11-14,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,1.12,6-12 months,2-8 weeks,711.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.48000000000002
590,21730644,2014-09-24,within an hour,100%,0.0,1.0,0.0,Central Area,98122,47.61110455283242,-122.2991321440277,1.0,House,Private room,2,1.0,1.0,1.0,65.0,,0.0,1,0.0,2,1125,90,2015-07-20,2015-12-21,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0.0,flexible,0.0,0.0,2,4.97,6-12 months,0-2 weeks,467.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.1
591,12882903,2015-11-13,within an hour,100%,0.0,1.0,1.0,Central Area,98122,47.61401049351888,-122.29660736893614,1.0,House,Private room,2,1.0,1.0,1.0,175.0,,0.0,1,0.0,1,1125,90,,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,1,0.0,no reviews,no reviews,52.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,5420191,2013-03-11,within a few hours,100%,0.0,1.0,1.0,Central Area,98122,47.60957775998546,-122.29886413405028,1.0,House,Entire home/apt,6,2.0,3.0,3.0,160.0,,100.0,1,0.0,2,1125,43,2015-08-03,2015-12-29,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,2.9,2-3 years,0-2 weeks,1029.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0
593,9890727,2013-11-08,unknown,unknown,0.0,1.0,1.0,Central Area,98122,47.60526921641393,-122.2987883027356,1.0,House,Private room,2,1.0,1.0,1.0,75.0,,20.0,1,0.0,1,3,56,2014-06-02,2015-06-18,80-94/100,10/10,0-8/10,9/10,10/10,0-8/10,9/10,0.0,flexible,0.0,0.0,1,0.31,6-12 months,6-12 months,787.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25
594,398234,2011-02-18,unknown,unknown,0.0,1.0,1.0,Central Area,98122,47.60423775084342,-122.29944677292688,1.0,House,Private room,2,1.0,1.0,1.0,80.0,$600.00,10.0,1,0.0,2,1125,89,2015-08-03,2015-09-25,95-100/100,10/10,10/10,10/10,9/10,9/10,10/10,0.0,flexible,0.0,0.0,1,1.94,4+ years,2-6 months,1781.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.4
595,16975412,2014-06-19,within an hour,100%,0.0,1.0,1.0,Central Area,98122,47.61818758049492,-122.30192110347143,1.0,House,Private room,4,1.0,1.0,2.0,109.0,$490.00,15.0,1,0.0,1,1125,90,,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,2,0.0,no reviews,no reviews,564.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
596,21730644,2014-09-24,within an hour,100%,0.0,1.0,0.0,Central Area,98122,47.60888015444575,-122.29871230065041,1.0,House,Entire home/apt,2,1.0,1.0,1.0,95.0,,50.0,1,0.0,1,1125,0,2015-08-21,2015-12-05,80-94/100,10/10,10/10,9/10,10/10,9/10,9/10,0.0,flexible,0.0,0.0,2,1.75,6-12 months,2-8 weeks,467.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.25
597,26766503,2015-01-26,within a few hours,100%,1.0,1.0,0.0,Central Area,98122,47.61433213940118,-122.30132926315392,1.0,House,Entire home/apt,2,1.0,0.0,1.0,85.0,,50.0,2,15.0,1,30,74,2015-03-10,2015-12-24,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0.0,flexible,0.0,0.0,1,5.38,0-6 months,0-2 weeks,343.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,457.3
598,5267359,2013-02-28,within an hour,50-89%,0.0,1.0,1.0,Central Area,98122,47.6148181545578,-122.3003434790583,1.0,Apartment,Entire home/apt,6,1.0,2.0,4.0,99.0,$599.00,100.0,4,0.0,1,365,7,2013-07-15,2015-12-23,80-94/100,9/10,9/10,9/10,10/10,9/10,9/10,0.0,strict,0.0,0.0,3,2.19,0-6 months,0-2 weeks,1040.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,216.81
599,9126744,2013-09-29,unknown,unknown,0.0,1.0,1.0,Central Area,98122,47.60921741281968,-122.3025701266539,1.0,House,Private room,2,1.0,1.0,1.0,90.0,$550.00,20.0,2,10.0,2,14,0,2015-09-06,2015-09-21,95-100/100,10/10,9/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,0.5,1-2 years,2-6 months,827.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
600,3252192,2012-08-13,within a day,50-89%,0.0,1.0,1.0,Central Area,98122,47.60846511862368,-122.29685423311096,1.0,House,Entire home/apt,4,1.5,1.0,2.0,73.0,$450.00,45.0,2,50.0,2,30,0,2015-06-27,2015-08-23,80-94/100,10/10,9/10,10/10,10/10,9/10,10/10,0.0,moderate,0.0,0.0,1,0.94,2-3 years,2-6 months,1239.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.23999999999998
601,754810,2011-06-28,within an hour,90-99%,1.0,1.0,1.0,Central Area,98122,47.612157487743005,-122.30119662490958,1.0,House,Entire home/apt,15,3.0,5.0,9.0,400.0,,200.0,11,25.0,2,1125,87,,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,strict,0.0,0.0,10,0.0,no reviews,no reviews,1651.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
602,2781551,2012-06-29,within an hour,100%,0.0,1.0,1.0,Central Area,98112,47.620139181180036,-122.29635721407101,1.0,House,Entire home/apt,6,2.0,2.0,2.0,170.0,"$1,077.00",75.0,3,25.0,4,365,18,2014-07-09,2015-09-15,95-100/100,10/10,9/10,10/10,10/10,10/10,9/10,0.0,flexible,0.0,0.0,3,1.49,2-3 years,2-6 months,1284.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1013.2
603,11346794,2014-01-15,within an hour,100%,1.0,1.0,1.0,Central Area,98122,47.615320608163614,-122.30176000568295,1.0,House,Private room,2,1.5,1.0,1.0,48.0,,30.0,2,0.0,1,1125,54,2015-06-09,2016-01-02,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1.0,flexible,0.0,0.0,2,6.43,1-2 years,0-2 weeks,719.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,308.64
604,14386120,2014-04-17,within a day,0-49%,0.0,1.0,1.0,Central Area,98112,47.62022331900628,-122.29857748892704,1.0,House,Private room,2,2.0,1.0,1.0,90.0,$600.00,20.0,1,0.0,1,1125,90,2015-08-12,2015-12-07,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0.0,moderate,0.0,0.0,1,1.64,1-2 years,2-8 weeks,627.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,147.6
605,696788,2011-06-13,within an hour,100%,0.0,1.0,0.0,Central Area,98122,47.61231304498604,-122.2982521554196,1.0,House,Entire home/apt,3,1.0,1.0,2.0,82.0,$575.00,40.0,2,30.0,3,60,72,2011-06-28,2015-12-28,80-94/100,9/10,10/10,10/10,10/10,9/10,9/10,0.0,moderate,1.0,1.0,1,3.29,0-6 months,0-2 weeks,1666.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,809.34
606,22740411,2014-10-20,within a day,100%,0.0,1.0,0.0,Central Area,98122,47.61871016959857,-122.29642382876408,1.0,House,Entire home/apt,4,1.0,2.0,2.0,250.0,,40.0,1,0.0,2,1125,90,,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,flexible,0.0,0.0,1,0.0,no reviews,no reviews,441.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
607,19039209,2014-07-28,unknown,unknown,0.0,1.0,1.0,Central Area,98122,47.615180014582386,-122.30161347374188,1.0,House,Entire home/apt,4,1.0,2.0,2.0,199.0,"$1,500.00",75.0,4,35.0,2,1125,0,2014-09-08,2015-08-17,95-100/100,10/10,9/10,10/10,10/10,9/10,9/10,0.0,strict,0.0,0.0,1,0.19,0-6 months,2-6 months,525.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.62
608,598892,2011-05-18,within a day,100%,0.0,1.0,1.0,Central Area,98122,47.61285110418292,-122.29968154097976,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,105.0,,0.0,2,25.0,2,7,90,2013-02-18,2015-09-27,95-100/100,10/10,10/10,10/10,10/10,9/10,9/10,0.0,moderate,0.0,1.0,1,1.6,1-2 years,2-6 months,1692.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0
609,2108094,2012-04-10,within a day,0-49%,0.0,1.0,1.0,Central Area,98122,47.61323754058682,-122.29766863516028,1.0,House,Entire home/apt,8,2.0,2.0,2.0,250.0,"$1,500.00",50.0,4,50.0,1,1125,0,2015-08-24,2015-08-24,0-79/100,0-8/10,0-8/10,10/10,10/10,0-8/10,0-8/10,0.0,flexible,0.0,0.0,2,0.22,2-3 years,2-6 months,1364.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
610,5312600,2013-03-04,within a few hours,100%,1.0,1.0,1.0,Central Area,98122,47.6139812901005,-122.29673983444886,1.0,House,Private room,2,1.0,1.0,1.0,75.0,$550.00,15.0,1,15.0,2,180,90,2013-10-09,2015-08-24,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,1.1,6-12 months,2-6 months,1036.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,165.0
611,754810,2011-06-28,within an hour,90-99%,1.0,1.0,1.0,Central Area,98112,47.61893324126997,-122.29985120662792,1.0,House,Entire home/apt,9,2.5,3.0,6.0,250.0,,150.0,7,25.0,1,1125,86,,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,strict,0.0,0.0,10,0.0,no reviews,no reviews,1651.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
612,486018,2011-04-05,unknown,unknown,0.0,1.0,1.0,Central Area,98122,47.61118873183954,-122.30078460417141,1.0,House,Entire home/apt,5,1.0,2.0,2.0,175.0,"$1,100.00",100.0,5,0.0,2,28,62,,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,moderate,0.0,0.0,1,0.0,no reviews,no reviews,1735.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
613,10112910,2013-11-18,within a day,100%,0.0,1.0,1.0,Central Area,98122,47.61662262519432,-122.29860596290536,1.0,House,Entire home/apt,3,1.0,1.0,1.0,95.0,,0.0,2,15.0,2,1125,86,2014-03-03,2015-10-06,95-100/100,10/10,9/10,10/10,10/10,9/10,10/10,0.0,strict,0.0,0.0,1,2.41,0-6 months,2-6 months,777.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,457.90000000000003
614,754810,2011-06-28,within an hour,90-99%,1.0,1.0,1.0,Central Area,98112,47.620882552549325,-122.29774493518411,1.0,Apartment,Entire home/apt,4,1.0,1.0,2.0,150.0,,80.0,2,25.0,2,1125,90,2015-08-21,2015-11-11,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,strict,0.0,0.0,10,2.19,4+ years,2-8 weeks,1651.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,657.0
615,15436286,2014-05-12,unknown,unknown,0.0,1.0,1.0,Central Area,98122,47.61297673205196,-122.30147314590172,1.0,House,Private room,2,1.0,1.0,1.0,65.0,$450.00,40.0,1,10.0,1,1125,0,2015-05-25,2015-09-23,80-94/100,9/10,0-8/10,10/10,10/10,9/10,9/10,0.0,moderate,0.0,0.0,1,1.6,1-2 years,2-6 months,602.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
616,36623453,2015-06-24,within a few hours,100%,0.0,1.0,1.0,Central Area,98122,47.613796174996175,-122.30072853334316,1.0,Apartment,Entire home/apt,3,1.0,1.0,1.0,120.0,$650.00,0.0,1,0.0,1,1125,66,2015-07-12,2015-10-25,95-100/100,10/10,10/10,10/10,10/10,9/10,10/10,0.0,flexible,0.0,0.0,1,1.36,0-6 months,2-6 months,194.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.20000000000002
617,37101658,2015-06-30,within a day,100%,0.0,1.0,1.0,Central Area,98122,47.619428633021315,-122.29827646846728,1.0,House,Entire home/apt,5,1.5,2.0,2.0,300.0,"$1,890.00",100.0,1,0.0,3,1125,90,2015-08-29,2015-08-29,95-100/100,10/10,10/10,10/10,10/10,10/10,0-8/10,0.0,strict,0.0,0.0,1,0.23,0-6 months,2-6 months,188.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0
618,27128557,2015-02-02,within an hour,100%,1.0,1.0,1.0,Central Area,98122,47.61119778352579,-122.30108669175176,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,89.0,,45.0,0,0.0,1,1125,42,2015-08-17,2016-01-01,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,flexible,0.0,0.0,3,5.32,6-12 months,0-2 weeks,336.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,473.48
619,18423248,2014-07-19,within a day,50-89%,0.0,1.0,1.0,Central Area,98112,47.61822209510685,-122.29853624733951,1.0,House,Entire home/apt,2,1.0,1.0,1.0,109.0,$629.00,25.0,1,0.0,3,360,76,2014-08-24,2015-12-16,80-94/100,10/10,10/10,10/10,10/10,9/10,10/10,0.0,moderate,0.0,0.0,1,2.77,0-6 months,2-8 weeks,534.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,905.79
620,45189332,2015-09-27,within a few hours,100%,0.0,1.0,1.0,Central Area,98122,47.61049872953753,-122.29725725327305,1.0,Apartment,Entire home/apt,3,1.0,1.0,1.0,75.0,,60.0,1,0.0,3,1125,0,2015-11-19,2015-11-19,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,moderate,0.0,0.0,1,0.64,0-6 months,2-8 weeks,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,144.0
621,5267359,2013-02-28,within an hour,50-89%,0.0,1.0,1.0,Central Area,98122,47.61015560009247,-122.30240771635627,1.0,Apartment,Entire home/apt,6,1.0,2.0,3.0,99.0,$599.00,100.0,4,10.0,1,1125,0,2015-07-12,2015-12-06,80-94/100,9/10,9/10,9/10,9/10,0-8/10,0-8/10,0.0,strict,0.0,0.0,3,1.69,2-3 years,2-8 weeks,1040.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,167.31
622,937951,2011-08-08,within an hour,100%,0.0,1.0,1.0,Central Area,98112,47.62233687764515,-122.29743574773848,1.0,House,Entire home/apt,5,2.5,3.0,3.0,150.0,$950.00,140.0,4,25.0,1,14,0,2012-09-21,2015-08-08,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0.0,strict,0.0,0.0,3,0.62,1-2 years,2-6 months,1610.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,93.0
623,351623,2011-01-18,within a few hours,100%,0.0,1.0,1.0,Central Area,98122,47.609522990748616,-122.29865814217558,1.0,House,Entire home/apt,6,1.5,3.0,4.0,175.0,,60.0,4,15.0,1,1125,83,2015-12-21,2015-12-25,95-100/100,10/10,10/10,10/10,10/10,9/10,9/10,0.0,strict,0.0,0.0,1,2.0,4+ years,0-2 weeks,1812.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,350.0
624,17986403,2014-07-12,within an hour,100%,1.0,1.0,1.0,Central Area,98122,47.60810282021911,-122.29706112950724,1.0,House,Entire home/apt,4,1.0,1.0,2.0,120.0,$850.00,40.0,2,10.0,2,10,73,2015-06-22,2015-10-26,95-100/100,10/10,10/10,10/10,10/10,9/10,9/10,0.0,moderate,0.0,0.0,1,4.11,6-12 months,2-6 months,541.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,986.4000000000001
625,27339584,2015-02-06,within a few hours,100%,0.0,1.0,1.0,Central Area,98112,47.61847455916663,-122.29867867704992,0.0,Apartment,Private room,2,1.0,1.0,1.0,45.0,,0.0,1,10.0,1,1125,0,2015-12-28,2015-12-28,95-100/100,10/10,0-8/10,10/10,10/10,0-8/10,10/10,0.0,flexible,0.0,0.0,2,1.0,6-12 months,0-2 weeks,332.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
626,754810,2011-06-28,within an hour,90-99%,1.0,1.0,1.0,Central Area,98122,47.6171024440151,-122.29655924832736,1.0,House,Entire home/apt,7,1.5,2.0,5.0,150.0,"$1,150.00",100.0,4,25.0,2,1125,90,2015-09-08,2015-10-26,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,strict,0.0,0.0,10,1.01,4+ years,2-6 months,1651.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,303.0
627,23093151,2014-10-29,within a few hours,100%,0.0,1.0,1.0,Central Area,98122,47.610402799129744,-122.30033258665728,0.0,Apartment,Entire home/apt,4,1.0,2.0,2.0,95.0,$460.00,40.0,1,0.0,2,30,71,,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0.0,moderate,0.0,0.0,1,0.0,no reviews,no reviews,432.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
628,27339584,2015-02-06,within a few hours,100%,0.0,1.0,1.0,Central Area,98112,47.619161093517405,-122.29865513217156,1.0,House,Private room,2,1.5,1.0,1.0,50.0,$325.00,0.0,0,10.0,1,10,50,2015-11-16,2015-12-25,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,flexible,0.0,0.0,2,7.2,6-12 months,0-2 weeks,332.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,360.0
629,20820841,2014-09-01,within a few hours,100%,0.0,1.0,1.0,Central Area,98122,47.617208801548976,-122.30175375800732,1.0,House,Private room,2,1.0,1.0,1.0,129.0,,10.0,1,10.0,1,3,90,2015-08-23,2015-12-31,80-94/100,9/10,9/10,10/10,10/10,9/10,9/10,0.0,flexible,0.0,0.0,1,6.22,6-12 months,0-2 weeks,490.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.38
630,8956137,2013-09-20,within a few hours,100%,0.0,1.0,1.0,Central Area,98122,47.61286679515595,-122.2984791320944,1.0,House,Entire home/apt,6,3.5,3.0,3.0,295.0,,195.0,1,0.0,1,1125,90,2014-04-29,2015-10-03,95-100/100,9/10,10/10,10/10,10/10,9/10,9/10,0.0,strict,1.0,1.0,4,1.07,6-12 months,2-6 months,836.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,315.65000000000003
631,5267359,2013-02-28,within an hour,50-89%,0.0,1.0,1.0,Central Area,98122,47.61560787981953,-122.3018959626797,1.0,Apartment,Entire home/apt,2,1.0,1.0,1.0,99.0,,100.0,1,0.0,1,1125,90,2015-11-27,2015-11-27,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0.0,strict,0.0,0.0,3,0.77,2-3 years,2-8 weeks,1040.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,76.23
